Cod partener,Nr.contract,Adresa partener,Contract start,Stare,Contract end,Cod produs,Tip produs,UM,Valuta,Pret contractat,Pret mediu factura,Cantitate facturat total
27062560,1989,"…. - ALA - STRAND VARIAS, -, VARIAS",6-Jun-2019,Valid,19.06.2020,SGF_288,Marfa,KG,EUR,32.61,25.55,31
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,SGF_2V1_1990,Marfa,KG,EUR,18.82,16.3,556
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TAL21,Marfa,BUC,EUR,11.29,7.72,8
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TBLA21,Marfa,BUC,EUR,11.29,10.31,3
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TCWP21,Marfa,BUC,EUR,11.29,8.97,1
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TF21,Marfa,BUC,EUR,11.29,5.86,2
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TL21,Marfa,BUC,EUR,11.29,6.78,5
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TV21,Marfa,BUC,EUR,11.29,9.94,5
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TI21,Marfa,BUC,EUR,11.29,10.55,1
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TJAP21,Marfa,BUC,EUR,11.29,6.98,9
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TQ21,Marfa,BUC,EUR,11.29,6.77,11
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TK21,Marfa,BUC,EUR,11.29,9.82,1
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TLEM21,Marfa,BUC,EUR,11.29,8.21,4
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TPAS21,Marfa,BUC,EUR,11.29,9.25,3
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TPWT21,Marfa,BUC,EUR,11.29,9.78,3
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TPEP21,Marfa,BUC,EUR,11.29,7.53,79
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TRB21,Marfa,BUC,EUR,11.29,8.12,97
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TROO21,Marfa,BUC,EUR,11.29,5.45,2
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TRSB21,Marfa,BUC,EUR,11.29,7.42,3
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TN21,Marfa,BUC,EUR,11.29,1.92,1
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TSK21,Marfa,BUC,EUR,11.29,7.86,14
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,BRO_TVAN21,Marfa,BUC,EUR,11.29,8.97,1
30261709,2007,"…. -  CAMPINA, CAMPINA, CLUJ NAPOCA",17-Jul-2019,Valid,19.07.2022,SGF_Z100,Marfa,SET,EUR,0.62,0.67,387
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,SGF_269_1100,Marfa,KG,EUR,33.24,24.79,719
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TAL21,Marfa,BUC,EUR,11.29,9.52,6
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TBLA21,Marfa,BUC,EUR,11.29,9.76,2
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TCWP21,Marfa,BUC,EUR,11.29,9.78,3
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TF21,Marfa,BUC,EUR,11.29,8.97,2
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TL21,Marfa,BUC,EUR,11.29,9.78,3
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TV21,Marfa,BUC,EUR,11.29,9.81,6
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TI21,Marfa,BUC,EUR,11.29,10.26,2
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TJAP21,Marfa,BUC,EUR,11.29,9.31,5
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TQ21,Marfa,BUC,EUR,11.29,10.03,7
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TLEM21,Marfa,BUC,EUR,11.29,9.76,2
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TPAS21,Marfa,BUC,EUR,11.29,9.78,6
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TPWT21,Marfa,BUC,EUR,11.29,9.76,2
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TPEP21,Marfa,BUC,EUR,11.29,9.73,36
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TRB21,Marfa,BUC,EUR,11.29,9.79,38
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TROO21,Marfa,BUC,EUR,11.29,9.58,4
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TRSB21,Marfa,BUC,EUR,11.29,8.97,1
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TSK21,Marfa,BUC,EUR,11.29,9.79,13
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,BRO_TVAN21,Marfa,BUC,EUR,11.29,10.26,2
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,SGF_200.002.017,Marfa,KG,EUR,19.25,19.72,44
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,SGF_Z300,Marfa,KG,EUR,1.16,1.16,504
33890339,2008,"…. - PREGO, PRIMAVERII, CLUJ NAPOCA",17-Jul-2019,Valid,19.11.2023,SGF_Z100,Marfa,SET,EUR,0.62,0.59,487
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,SGF_269_1100,Marfa,KG,EUR,33.24,22.85,"2,931.00"
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TAL21,Marfa,BUC,EUR,10.31,9.46,15
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TBLA21,Marfa,BUC,EUR,10.31,9.32,7
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TL21,Marfa,BUC,EUR,10.31,9.41,24
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TV21,Marfa,BUC,EUR,10.31,9.36,15
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TJAP21,Marfa,BUC,EUR,10.31,9.28,16
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TQ21,Marfa,BUC,EUR,10.31,9.36,85
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TLEM21,Marfa,BUC,EUR,10.31,8.97,4
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TPAS21,Marfa,BUC,EUR,10.31,9.32,7
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TPWT21,Marfa,BUC,EUR,10.31,9.31,5
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TPEP21,Marfa,BUC,EUR,10.31,9.42,163
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TRB21,Marfa,BUC,EUR,10.31,9.34,120
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TROO21,Marfa,BUC,EUR,10.31,9.43,9
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TRSB21,Marfa,BUC,EUR,10.31,9.54,3
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TN21,Marfa,BUC,EUR,10.31,8.97,1
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TSK21,Marfa,BUC,EUR,10.31,9.34,20
26359327,1203,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",1-Sep-2015,Anulat,01.03.2019,BRO_TVAN21,Marfa,BUC,EUR,10.31,9.52,6
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,SGF_29P,Marfa,Cut,EUR,54.98,41.65,17
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,SGF_269_1100,Marfa,KG,EUR,31.99,22.85,"2,931.00"
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TAL21,Marfa,BUC,EUR,11.29,9.46,15
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TBLA21,Marfa,BUC,EUR,11.29,9.32,7
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TL21,Marfa,BUC,EUR,11.29,9.41,24
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TV21,Marfa,BUC,EUR,11.29,9.36,15
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TJAP21,Marfa,BUC,EUR,11.29,9.28,16
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TQ21,Marfa,BUC,EUR,11.29,9.36,85
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TLEM21,Marfa,BUC,EUR,11.29,8.97,4
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TPAS21,Marfa,BUC,EUR,11.29,9.32,7
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TPWT21,Marfa,BUC,EUR,11.29,9.31,5
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TPEP21,Marfa,BUC,EUR,11.29,9.42,163
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TRB21,Marfa,BUC,EUR,11.29,9.34,120
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TROO21,Marfa,BUC,EUR,11.29,9.43,9
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TRSB21,Marfa,BUC,EUR,11.29,9.54,3
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TN21,Marfa,BUC,EUR,11.29,8.97,1
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TSK21,Marfa,BUC,EUR,11.29,9.34,20
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,BRO_TVAN21,Marfa,BUC,EUR,11.29,9.52,6
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,SGF_200.002.017,Marfa,KG,EUR,19.25,31.78,50
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,SGF_Z300,Marfa,KG,EUR,1.16,1.15,"2,142.00"
26359327,2006,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",17-Jul-2019,Valid,31.01.2023,SGF_Z100,Marfa,SET,EUR,0.62,0.63,516
26359327,2348,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",29-Aug-2022,Draft,31.08.2025,SGF_269_1100,Marfa,KG,EUR,27.41,22.85,"2,931.00"
26359327,2348,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",29-Aug-2022,Draft,31.08.2025,SGF_200.002.017,Marfa,KG,EUR,19.25,31.78,50
26359327,2348,"…. - STRO, AMOS FRANCU, CLUJ NAPOCA",29-Aug-2022,Draft,31.08.2025,SGF_Z100,Marfa,SET,EUR,0.62,0.63,516
34028804,2023,"…. - L - PUNCT DE LUCRU, -, ARMENIS",11-Sep-2019,Valid,19.09.2022,SGF_29P,Marfa,Cut,EUR,51.05,39.61,35
42187436,2165,"…. - TERINA TEODOROIU, TARGU FRUMOS",27-Nov-2020,Valid,30.11.2023,SGF_269_1100,Marfa,KG,EUR,33.87,27,4
2351555,1275,"…. - OI-, BDUL AVIATORILOR, SECTOR1",24-Dec-2015,Valid,11.11.2016,SGF_29P,Marfa,Cut,EUR,54.98,39.98,16
2351555,1275,"…. - OI-, BDUL AVIATORILOR, SECTOR1",24-Dec-2015,Valid,11.11.2016,SGF_358,Marfa,Cut,EUR,16.5,16.51,34
2351555,1275,"…. - OI-, BDUL AVIATORILOR, SECTOR1",24-Dec-2015,Valid,11.11.2016,SGF_29L,Marfa,Cut,EUR,20.29,15.54,14
2351555,1275,"…. - OI-, BDUL AVIATORILOR, SECTOR1",24-Dec-2015,Valid,11.11.2016,SGF_29N,Marfa,Cut,EUR,20.29,15.09,29
2351555,1275,"…. - OI-, BDUL AVIATORILOR, SECTOR1",24-Dec-2015,Valid,11.11.2016,SGF_29M,Marfa,Cut,EUR,20.29,14.5,1
26803054,1607,"…. - LEXANDRU CEL BUN, PIATRA NEAMT",24-May-2017,Valid,31.05.2020,SGF_29P,Marfa,Cut,EUR,54.98,35.46,11
28519025,2001,"…. - ESTAURANT CASA LISA, -, VARIAS",5-Jul-2019,Valid,09.07.2022,SGF_288,Marfa,KG,RON,32.61,25.37,27
16338300,172,"…. - OTEL PRAID,  Principala, PRAID",13-Jul-2009,Valid,10.06.2012,SGF_269_1100,Marfa,KG,EUR,33.87,25.43,400
16338300,172,"…. - OTEL PRAID,  Principala, PRAID",13-Jul-2009,Valid,10.06.2012,SGF_288,Marfa,KG,EUR,33.87,15.2,10
37574037,1794,"…. - NG CAFFE, FANTANELE, SATU MARE",9-Feb-2018,Valid,04.02.2023,SGF_200.002.017,Marfa,KG,EUR,17.92,20.46,95
21958384,967,"…. - STR. BORZOGHIAN , PIATRA NEAMT",11-Jun-2014,Valid,20.06.2018,SGF_269_1100,Marfa,KG,EUR,32.61,22.86,321
21958384,967,"…. - STR. BORZOGHIAN , PIATRA NEAMT",11-Jun-2014,Valid,20.06.2018,LSM_207006T,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,"3,869.00","3,540.82",1
21958384,986,"…. -  STEFAN CEL MARE, PIATRA NEAMT",24-Jun-2014,Valid,01.07.2016,SGF_269_1100,Marfa,KG,EUR,32.61,21.68,100
21958384,1532,"…. - STRI, BORZOGHIAN, PIATRA NEAMT",1-Feb-2017,Valid,12.05.2022,SGF_269_1100,Marfa,KG,EUR,32.61,24.48,"3,666.00"
21958384,2070,"…. - STRI, BORZOGHIAN, PIATRA NEAMT",1-Feb-2020,Valid,31.01.2023,SGF_269_1100,Marfa,KG,EUR,26.97,24.48,"3,666.00"
37019916,1604,"…. - TA CAFE, BD. 1 DECEMBRIE, DEVA",23-May-2017,Valid,31.05.2020,SGF_269_1100,Marfa,KG,EUR,33.87,23.02,43
37019916,1881,"…. - TA CAFE, BD. 1 DECEMBRIE, DEVA",30-Jul-2018,Valid,31.07.2021,SGF_269_1100,Marfa,KG,EUR,31.36,23.02,43
42540650,2124,"…. - RILL, STRADELA SILVESTRU, IASI",29-Jul-2020,Valid,31.07.2023,SGF_29P,Marfa,Cut,EUR,44.51,34,7
42540650,2124,"…. - RILL, STRADELA SILVESTRU, IASI",29-Jul-2020,Valid,31.07.2023,SGF_288,Marfa,KG,EUR,27.6,22,5
31677920,957,"…. - ediu, DN 59 KM 8 +550, CHISODA",31-May-2014,Valid,24.10.2017,SGF_288,Marfa,KG,EUR,31.36,23.63,148
31677920,1733,"…. - ED MOTOR, BUJORILOR, TIMISOARA",1-Nov-2017,Valid,31.10.2020,SGF_29P,Marfa,Cut,EUR,54.98,40.2,25
30605250,1454,"…. - -SEDIU CENTRAL, ROMANA, GALATI",5-Sep-2016,Valid,31.08.2019,SGF_358,Marfa,Cut,EUR,19.8,18,1
18118751,2072,"…. -  CENTRAL, MOTILOR, CLUJ NAPOCA",6-Feb-2020,Valid,10.02.2023,SGF_29P,Marfa,Cut,EUR,54.98,44.03,16
26943600,506,"…. - Lct. Negulescu Petre , SECTOR1",1-May-2011,Valid,01.09.2011,SGF_269_1100,Marfa,KG,EUR,32.61,27.64,150
6316895,1074,"…. -  AUREL VLAICU, NR. 12, SECTOR1",1-Nov-2014,Valid,01.11.2015,SGF_29P,Marfa,Cut,EUR,54.98,48.72,4
25545941,2306,"…. - NT - BIROU, HOREA, CLUJ-NAPOCA",2-Jun-2022,Valid,29.05.2025,SGF_29P,Marfa,Cut,EUR,54.98,45.75,28
2486773,2391,"…. - RAL, CALEA ARADULUI, TIMISOARA",2-Mar-2023,Valid,01.03.2025,SGF_29P,Marfa,Cut,EUR,54.98,55.05,9
39185095,1843,"…. - - ASTONA CAFFE, MORII, BECLEAN",18-Apr-2018,Valid,19.04.2021,BC_ES65ESPRESSA,Marfa,KG,EUR,32.61,26.11,57
34258501,1858,"…. - , CONSTANTIN ARICESCU, SECTOR1",30-May-2018,Valid,08.10.2022,SGF_29L,Marfa,Cut,EUR,24.22,17.84,16
34258501,1858,"…. - , CONSTANTIN ARICESCU, SECTOR1",30-May-2018,Valid,08.10.2022,SGF_29N,Marfa,Cut,EUR,24.22,17.78,13
34258501,1858,"…. - , CONSTANTIN ARICESCU, SECTOR1",30-May-2018,Valid,08.10.2022,SGF_29M,Marfa,Cut,EUR,24.22,18.5,12
14621105,304,"…. -  PETOFI SANDOR, MIERCUREA CIUC",30-Mar-2010,Valid,26.04.2017,SGF_358,Marfa,Cut,EUR,16.5,15.04,9
14621105,304,"…. -  PETOFI SANDOR, MIERCUREA CIUC",30-Mar-2010,Valid,26.04.2017,SGF_269_1100,Marfa,KG,EUR,33.87,24.73,95
660503,840,"…. - RAL, CALEA 25 OCTOMBRIE, CAREI",3-Jul-2013,Valid,10.06.2016,SGF_254,Marfa,KG,EUR,35.12,23.84,12
11810843,1242,"…. - LUI), BUSUIOCULUI, TARGU MURES",20-Oct-2015,Valid,19.10.2018,SGF_288,Marfa,KG,EUR,33.87,17.69,208
11810843,1243,"…. - ILOR), PANDURILOR, TARGU MURES",20-Oct-2015,Valid,19.10.2018,SGF_288,Marfa,KG,EUR,33.87,17.7,291
11810843,1244,"…. -  REXO, INFRATIRII, TARGU MURES",20-Oct-2015,Valid,19.10.2018,SGF_288,Marfa,KG,EUR,33.87,18.33,234
11810843,1804,"…. -  REXO, INFRATIRII, TARGU MURES",21-Feb-2018,Valid,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,21.76,544
11810843,1804,"…. -  REXO, INFRATIRII, TARGU MURES",21-Feb-2018,Valid,28.02.2023,SGF_200.002.017,Marfa,KG,EUR,25.26,27.96,9
11810843,1917,"…. - TO GO, INFRATIRII, TARGU MURES",28-Nov-2018,Valid,30.11.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,26.2,4
31205286,1866,"…. -  - AUTENTIC, TOAMNEI, BISTRITA",3-Jul-2018,Valid,09.07.2021,SGF_28X_7510,Marfa,KG,EUR,38.89,30,13
8539532,1696,"…. - NTRAL, Aurel Vlaicu, SATU MARE",13-Nov-2017,Valid,01.03.2018,SGF_MWE,Obiecte inventar,BUC,EUR,166,98.28,101
8539532,1696,"…. - NTRAL, Aurel Vlaicu, SATU MARE",13-Nov-2017,Valid,01.03.2018,SGF_29P,Marfa,Cut,EUR,54.98,45.41,516
27974559,462,"…. - PENI, STR. 23 AUGUST , OTOPENI",7-Mar-2011,Valid,10.03.2019,SGF_29P,Marfa,Cut,EUR,54.98,45.24,137
27974559,462,"…. - PENI, STR. 23 AUGUST , OTOPENI",7-Mar-2011,Valid,10.03.2019,SGF_358,Marfa,Cut,EUR,16.5,15,3
27974559,462,"…. - PENI, STR. 23 AUGUST , OTOPENI",7-Mar-2011,Valid,10.03.2019,SGF_269_1100,Marfa,KG,EUR,33.87,26.1,"1,180.00"
27974559,2304,"…. - PENI, STR. 23 AUGUST , OTOPENI",31-May-2022,Valid,30.05.2025,SGF_269_1100,Marfa,KG,EUR,30.24,26.1,"1,180.00"
39823860,2210,"…. - O, TUDOR VLADIMIRESCU, PANCOTA",27-Jul-2021,Draft,27.07.2024,SGF_254,Marfa,KG,EUR,29.03,23.14,3
32697012,1908,"…. - O DRINKS SRL, SÎNPAUL, SANPAUL",25-Oct-2018,Valid,09.10.2020,SGF_2V1_1990,Marfa,KG,EUR,17.56,12.88,577
43287670,2305,"…. - A, PROF. ANTON ANITA, CORNESTI",2-Jun-2022,Anulat,02.06.2025,SGF_269_1100,Marfa,KG,EUR,28,25,6
43287670,2332,"…. - A, PROF. ANTON ANITA, CORNESTI",8-Jul-2022,Draft,09.07.2025,SGF_269_1100,Marfa,KG,EUR,28,25,6
28188150,825,"…. - mirescu, DROBETA TURNU SEVERIN",5-Jun-2013,Valid,10.05.2016,SGF_269_1100,Marfa,KG,EUR,35.12,24.78,325
28188150,1281,"…. - mirescu, DROBETA TURNU SEVERIN",26-Jan-2016,Valid,19.01.2021,SGF_254,Marfa,KG,EUR,35.12,25.01,"1,109.00"
28188150,1281.1,"…. - mirescu, DROBETA TURNU SEVERIN",6-Jan-2018,Valid,09.03.2021,SGF_29P,Marfa,Cut,EUR,54.98,52.21,10
28188150,1281.2,"…. - OSTESCU, DROBETA TURNU SEVERIN",19-Jun-2018,Valid,19.06.2021,SGF_254,Marfa,KG,EUR,35.12,26.08,61
37427672,1635,"…. - DE LUCRU, REPUBLICII, JIMBOLIA",22-Jun-2017,Valid,30.06.2020,SGF_288,Marfa,KG,EUR,31.36,22.67,68
28806910,1758,"…. -  NASU CONASU, HASDEU, PLOIESTI",7-Dec-2017,Anulat,31.12.2021,SGF_2V1_1990,Marfa,KG,EUR,30.11,23.92,32
28806910,1758,"…. -  NASU CONASU, HASDEU, PLOIESTI",7-Dec-2017,Anulat,31.12.2021,SGF_286_7515,Marfa,KG,EUR,26.88,22.88,41
28806910,1758.1,"…. -  NASU CONASU, HASDEU, PLOIESTI",29-Mar-2022,Valid,01.01.2025,SGF_2V1_1990,Marfa,KG,EUR,22.54,23.92,32
28806910,1758.1,"…. -  NASU CONASU, HASDEU, PLOIESTI",29-Mar-2022,Valid,01.01.2025,SGF_286_7515,Marfa,KG,EUR,26.88,22.88,41
35284029,1663,"…. - T AZTEQ DEL SOL, GARII, GALATI",31-Jul-2017,Valid,31.07.2021,SGF_28X_7510,Marfa,KG,EUR,38.89,28.99,37
19205520,1463,"…. - ITA CALUGARULUI, POIANA BRASOV",20-Sep-2016,Valid,19.09.2019,SGF_29P,Marfa,Cut,EUR,65.19,46.7,1
19205520,1463,"…. - ITA CALUGARULUI, POIANA BRASOV",20-Sep-2016,Valid,19.09.2019,SGF_29L,Marfa,Cut,EUR,24.09,17.4,8
19205520,1463,"…. - ITA CALUGARULUI, POIANA BRASOV",20-Sep-2016,Valid,19.09.2019,SGF_29N,Marfa,Cut,EUR,24.09,17.4,9
23831246,189,"…. - IN, STR. PUTUL OLTENI , OLTENI",20-Feb-2011,Valid,20.07.2018,SGF_288,Marfa,KG,EUR,37.63,28.79,267
23831246,489,"…. - IN, STR. PUTUL OLTENI , OLTENI",20-May-2011,Valid,20.04.2014,SGF_288,Marfa,KG,EUR,37.63,28.79,267
27909399,1987,"…. -  - COMPLEX ADORA, DN12C, BICAZ",29-May-2019,Valid,28.05.2022,SGF_254,Marfa,KG,EUR,36.38,29,12
25293240,2185,"…. - SH PUB, ORBAN BALAZS, BRADESTI",22-Mar-2021,Valid,21.03.2024,SGF_200.002.017,Marfa,KG,EUR,28,24.98,12
35372007,1373,"…. -  - X HOSTEL, BALCESTI, SECTOR3",16-May-2016,Valid,19.05.2019,SGF_29P,Marfa,Cut,EUR,54.98,39.39,85
36157309,1401,"…. - CAFE, ALEXANDRU CEL BUN, BACAU",14-Jun-2016,Valid,19.06.2019,SGF_288,Marfa,KG,EUR,31.36,20.65,298
1245068,314,"…. - LA, STR. TRANDAFIRILOR, SOVATA",27-Apr-2010,Valid,27.08.2010,SGF_288,Marfa,KG,EUR,27.6,21.02,4
